variant,theta_label,log_sigma_v2,log_sigma_w2,sigma_v2,sigma_w2,seed,loglik,grad_log_sigma_v2,grad_log_sigma_w2,grad_norm,finite_loglik,finite_grad,elapsed_s,error
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,380412,-82.10958862304688,-443420573696.0,-381461299200.0,584922668362.4441,1,1,1.6711950302124023,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,388331,-87.35369110107422,-3.1111563316247396e+19,2.817037575926055e+18,3.1238839169934754e+19,1,1,1.5658161640167236,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,300,-73.96964263916016,-376822560.0,-3843693056.0,3862120084.9361963,1,1,1.5074937343597412,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,8219,-82.4964370727539,4012.57470703125,3075.25927734375,5055.489630332133,1,1,1.5072450637817383,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,16138,-78.08453369140625,21195.49609375,5317.48193359375,21852.3378331534,1,1,1.460968017578125,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,24057,-79.20089721679688,27135838.0,520849.625,27140836.17529325,1,1,1.52121901512146,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,31976,-79.03751373291016,-320497.4375,-10642.8291015625,320674.09819839126,1,1,1.4661362171173096,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,39895,-85.25128173828125,-36888016.0,5800069.0,37341217.50587435,1,1,1.5180420875549316,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,47814,-9000055.0,nan,nan,nan,1,0,1.4906589984893799,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,55733,-70.29081726074219,616175.375,-143213.71875,632599.6063819474,1,1,1.4487130641937256,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,63652,-150.88812255859375,2.032007932662964,17.32107162475586,17.43985603347481,1,1,1.5325062274932861,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,71571,-145.8068084716797,205.6024932861328,1.3866380453109741,205.60716916134757,1,1,1.454491138458252,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,79490,-79.3095474243164,-71480.0390625,9342.361328125,72087.97194790385,1,1,1.5107181072235107,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,87409,-80.42959594726562,330113216.0,-112660096.0,348808016.8353243,1,1,1.4617552757263184,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,95328,-81.13778686523438,-1476287.5,509560.1875,1561754.2595880073,1,1,1.5686469078063965,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,103247,-145.88339233398438,-124.82337188720703,12.158365249633789,125.41411409739929,1,1,1.5100641250610352,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,111166,-82.21577453613281,47061.5,9528.2734375,48016.38029828746,1,1,1.4364092350006104,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,119085,-79.78417205810547,-320.2498779296875,972.7200927734375,1024.0822052936692,1,1,1.548604965209961,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,127004,-79.31294250488281,-4686721.0,128729.453125,4688488.562846545,1,1,1.6704661846160889,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,134923,-152.6200408935547,272.469970703125,-1.1703016757965088,272.47248400705377,1,1,1.6990411281585693,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,142842,-74.01355743408203,299124.8125,-286164.0625,413963.1917449474,1,1,1.4474267959594727,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,150761,-4000084.25,nan,nan,nan,1,0,1.5034618377685547,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,158680,-82.13267517089844,-5966936064.0,806348.8125,5966936118.48344,1,1,1.5270559787750244,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,166599,-81.14788818359375,14596750.0,-1004989.375,14631305.963801142,1,1,1.7126500606536865,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,174518,-146.8627166748047,-581.0841064453125,2288.90576171875,2361.5139899633537,1,1,1.6840991973876953,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,182437,-153.152099609375,329.14678955078125,-39.701900482177734,331.5325775447762,1,1,1.567054033279419,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,190356,-85.33779907226562,-302702.0625,305802.25,430283.10999482236,1,1,1.5449109077453613,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,198275,-76.2875747680664,3955441.25,-2499779.75,4679146.747080243,1,1,1.455566167831421,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,206194,-148.78697204589844,-331.54718017578125,15.066132545471191,331.889320455464,1,1,1.5357108116149902,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,214113,-148.52935791015625,1537.778076171875,28.258405685424805,1538.0376942867022,1,1,1.5344948768615723,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,222032,-78.57258605957031,-30870.021484375,-12696.1943359375,33378.90916524483,1,1,1.4628422260284424,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,229951,-86.60514831542969,46271720.0,-3846238.75,46431300.04943219,1,1,1.5269899368286133,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,237870,-25000014.0,nan,nan,nan,1,0,1.4075207710266113,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,245789,-84.52266693115234,-967.4097290039062,6818.16455078125,6886.454053088679,1,1,1.537719964981079,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,253708,-74.38241577148438,6000115.5,-1357590.0,6151783.206635313,1,1,1.4572069644927979,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,261627,-75.94566345214844,221888224.0,-48237008.0,227070898.37904423,1,1,1.5243549346923828,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,269546,-81.3735122680664,1577966080.0,-690558272.0,1722453969.3873367,1,1,1.54201078414917,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,277465,-84.32604217529297,3526533.75,-31427.185546875,3526673.7810407784,1,1,1.5721869468688965,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,285384,-80.6937026977539,-321211.75,79524.703125,330909.6050965911,1,1,1.7235429286956787,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,293303,-97.61763000488281,-3492588.75,613375.25,3546040.802633146,1,1,1.6586792469024658,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,301222,-4000066.0,nan,nan,nan,1,0,1.8139431476593018,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,309141,-86.32077026367188,-95494.3359375,2782.912841796875,95534.87740102639,1,1,1.7094659805297852,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,317060,-77.89765930175781,-6267.849609375,3532.73486328125,7194.870001604278,1,1,1.6328933238983154,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,324979,-151.280029296875,-116.25314331054688,-23.37200164794922,118.57927217947616,1,1,1.544161081314087,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,332898,-78.21578216552734,-3864787.5,-1504944.0,4147461.73741148,1,1,1.4580638408660889,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,340817,-77.3635025024414,4557657.0,-1871030.625,4926762.926033369,1,1,1.6392922401428223,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,348736,-81.41898345947266,200092.78125,-389632.65625,438007.68021210656,1,1,1.5091149806976318,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,356655,-82.17897033691406,104393160.0,-537555584.0,547598336.1409771,1,1,1.5570809841156006,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,364574,-82.8214111328125,-4289913.0,598558.5625,4331469.254226684,1,1,1.442439317703247,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,372493,-22000020.0,nan,nan,nan,1,0,1.4441909790039062,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,380412,-81.56511688232422,2531199.25,-1858654.875,3140313.294491782,1,1,1.448300838470459,
stop_flow_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,388331,-77.44459533691406,598977280.0,1602770560.0,1711036893.2196968,1,1,1.5475411415100098,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,300,-75.41288757324219,1.4185409545898438,56.90296173095703,56.920640475969776,1,1,1.6206169128417969,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,8219,-76.28514099121094,285848.5625,-9529.005859375,286007.3471713347,1,1,1.446485996246338,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,16138,-81.50260925292969,-2407.4990234375,500.9005126953125,2459.055280279592,1,1,1.5315492153167725,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,24057,-157.77076721191406,646.3673095703125,383.041748046875,751.3399228231984,1,1,1.4501419067382812,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,31976,-156.083251953125,-93.53389739990234,10.128790855407715,94.08072261100065,1,1,1.5920240879058838,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,39895,-20000034.0,nan,nan,nan,1,0,1.4685859680175781,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,47814,-4000066.75,nan,nan,nan,1,0,1.514625072479248,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,55733,-70.08975982666016,-1754.3587646484375,2380.56982421875,2957.175571906356,1,1,1.716897964477539,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,63652,-158.8833770751953,38.320125579833984,23.730213165283203,45.07277494590306,1,1,1.5116069316864014,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,71571,-155.0987548828125,71.08668518066406,19.396604537963867,73.6854468506299,1,1,1.9367220401763916,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,79490,-81.11875915527344,-2994093.0,238971.1875,3003614.509404321,1,1,1.6511619091033936,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,87409,-82.51387023925781,65473.9375,-24663.26953125,69965.08669132763,1,1,1.6085600852966309,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,95328,-83.90869903564453,19181.03515625,-57088.84375,60224.9797872711,1,1,1.4753260612487793,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,103247,-153.1850128173828,153.29013061523438,2.458857536315918,153.30985005673807,1,1,1.5391297340393066,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,111166,-84.27557373046875,-2760358.5,77785.390625,2761454.2573645744,1,1,1.5053231716156006,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,119085,-79.70889282226562,81.98214721679688,-4.136359691619873,82.08642965664308,1,1,1.4601280689239502,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,127004,-81.6904525756836,-1512049536.0,127101584.0,1517382157.5243082,1,1,1.52268385887146,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,134923,-80.75667572021484,-2302308.0,84981.78125,2303875.87122406,1,1,1.5822808742523193,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,142842,-74.4615478515625,-59.586151123046875,52.08019256591797,79.13820735499179,1,1,1.5018770694732666,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,150761,-83.95808410644531,-40702140.0,14189194.0,43104494.277850375,1,1,1.624981164932251,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,158680,-79.9474868774414,10887.2041015625,42022.703125,43410.12314058743,1,1,1.4545307159423828,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,166599,-82.97101593017578,1156383488.0,-89317800.0,1159827763.383808,1,1,1.5726971626281738,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,174518,-152.42013549804688,90.95906066894531,-35.23722839355469,97.54595318431417,1,1,1.5830562114715576,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,182437,-160.79066467285156,-425.0046691894531,-90.78892517089844,434.5936006967009,1,1,1.557084083557129,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,190356,-81.79180145263672,-20.188426971435547,-5.0107622146606445,20.80096924551491,1,1,1.5952401161193848,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,198275,-73.52659606933594,-3770.6865234375,10688.3720703125,11333.99198744509,1,1,1.4951739311218262,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,206194,-163.3292694091797,-1.7128269672393799,18.285263061523438,18.365310273687616,1,1,1.6685147285461426,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,214113,-78.0395736694336,206.14935302734375,-55.45517349243164,213.47794270291274,1,1,1.441375970840454,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,222032,-83.31037139892578,374.27008056640625,133.6044921875,397.4018791347922,1,1,1.5694758892059326,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,229951,-81.96792602539062,73778.6015625,-3215.14990234375,73848.62380175183,1,1,1.4865682125091553,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,237870,-91.72917175292969,922477824.0,545803456.0,1071852017.935927,1,1,1.553076982498169,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,245789,-166.5751495361328,59.86766815185547,20.145843505859375,63.16638900952995,1,1,1.5455031394958496,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,253708,-72.19062805175781,-51667.3515625,16207.099609375,54149.656464572094,1,1,1.459136962890625,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,261627,-76.65933990478516,-798052.375,1041894.5625,1312414.5201155795,1,1,1.5132629871368408,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,269546,-83.26707458496094,2043977.5,-622268.0625,2136600.468527926,1,1,1.4400122165679932,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,277465,-157.54649353027344,561.5330200195312,159.32940673828125,583.6995737738961,1,1,1.5681159496307373,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,285384,-82.92452239990234,91839.0546875,-102119.609375,137342.00590058457,1,1,1.4607391357421875,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,293303,-78.2751693725586,139.0865478515625,-192.4492950439453,237.44851853860132,1,1,1.5042641162872314,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,301222,-73.93766784667969,-13848284.0,6055864.0,15114511.521420466,1,1,1.5314269065856934,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,309141,-83.4688720703125,-172342.71875,-24641.74609375,174095.4575992448,1,1,1.4280288219451904,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,317060,-80.35370635986328,2958904.75,66755.96875,2959657.6962439953,1,1,1.5605077743530273,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,324979,-161.00332641601562,67.36467742919922,18.05169677734375,69.74140464373531,1,1,1.5026168823242188,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,332898,-80.36068725585938,-20740.341796875,-3594.73388671875,21049.557942330386,1,1,1.513721227645874,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,340817,-79.04198455810547,-559569.9375,206607.1875,596493.9604727059,1,1,1.460782766342163,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,348736,-81.54220581054688,-15612.251953125,6609.79296875,16953.81296751832,1,1,1.519892930984497,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,356655,-82.15233612060547,-734634.1875,68715.21875,737840.8844267479,1,1,1.4449307918548584,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,364574,-79.04366302490234,-5849.84521484375,2224.20068359375,6258.4149525682,1,1,1.6494600772857666,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,372493,-162.780517578125,191.4403839111328,136.47137451171875,235.10392734524814,1,1,1.5392889976501465,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,380412,-81.97293853759766,1664.3541259765625,-1635.218994140625,2333.241482456003,1,1,1.633131980895996,
stop_flow_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,388331,-78.85911560058594,-2313.011474609375,157.98403930664062,2318.4005344957714,1,1,1.5562419891357422,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,300,-81.91443634033203,1276681728.0,-693900480.0,1453070580.1003942,1,1,1.4501612186431885,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,8219,-82.33846282958984,172989.34375,68049.59375,185892.6041040786,1,1,1.499433994293213,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,16138,-79.87374114990234,69908352.0,-11319479.0,70818841.30785638,1,1,1.5493130683898926,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,24057,-80.69508361816406,8366290944.0,-138044240.0,8367429735.101071,1,1,1.4367079734802246,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,31976,-76.11717987060547,-948805504.0,104449080.0,954537319.7175375,1,1,1.530195951461792,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,39895,-25000020.0,nan,nan,nan,1,0,1.4146759510040283,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,47814,-4000081.25,nan,nan,nan,1,0,1.502385139465332,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,55733,-73.47564697265625,17174612.0,-4000382.5,17634351.63244882,1,1,1.5911381244659424,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,63652,-95.16607666015625,170645.578125,12720509.0,12721653.553387415,1,1,1.4636790752410889,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,71571,-134.7486572265625,127.83985900878906,-30.586872100830078,131.44803648704533,1,1,1.5526111125946045,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,79490,-79.77620697021484,-1372619.5,-11058.4990234375,1372664.045635676,1,1,1.4764690399169922,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,87409,-79.08204650878906,10085005.0,-171252304.0,171548998.6888832,1,1,1.9410641193389893,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,95328,-81.96444702148438,50700168.0,-28549946.0,58185964.38859753,1,1,1.6369080543518066,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,103247,-136.09521484375,-107.8088607788086,25.482471466064453,110.77954149771213,1,1,1.8880531787872314,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,111166,-85.19171905517578,146421710848.0,-231309688832.0,273758085826.1761,1,1,1.6222939491271973,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,119085,-89.35872650146484,-556226496.0,220909392.0,598488825.5650624,1,1,1.9790337085723877,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,127004,-90.27175903320312,14952275968.0,-9992075264.0,17983662716.60673,1,1,1.8737292289733887,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,134923,-82.01411437988281,242547.0,-3715504.75,3723413.0303367586,1,1,1.5731561183929443,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,142842,-74.58789825439453,-372828.65625,291348.78125,473165.21349000395,1,1,1.580143928527832,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,150761,-86.50975036621094,17779896320.0,-1752954880.0,17866100972.547573,1,1,1.5689857006072998,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,158680,-84.3789291381836,975135.5625,-392206.6875,1051054.4471966778,1,1,1.487271785736084,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,166599,-79.50888061523438,-37383176.0,7061623.5,38044294.89822,1,1,1.5494718551635742,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,174518,-135.8587646484375,-332.12567138671875,555.4031982421875,647.1322694872582,1,1,1.4828407764434814,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,182437,-91.42543029785156,42462652.0,-6275093.0,42923811.65544077,1,1,1.5453441143035889,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,190356,-4000075.5,nan,nan,nan,1,0,1.4931950569152832,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,198275,-74.57081604003906,-1731523840.0,-1351972992.0,2196817193.0285363,1,1,1.5152571201324463,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,206194,-78.89466857910156,136886640.0,2937787.0,136918160.96832067,1,1,1.5130701065063477,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,214113,-83.6233139038086,-331584448.0,48817452.0,335158753.0935706,1,1,1.477698802947998,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,222032,-81.5738525390625,-8124362752.0,-1116166400.0,8200676652.482646,1,1,1.5244040489196777,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,229951,-83.64358520507812,12399.9140625,3333.552001953125,12840.188382851356,1,1,1.489267110824585,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,237870,-73.24048614501953,63342352.0,-17663664.0,65759095.057617694,1,1,1.5413517951965332,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,245789,-4000075.25,nan,nan,nan,1,0,1.5239911079406738,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,253708,-87.97284698486328,-2316256935936.0,-797627580416.0,2449746099152.3,1,1,1.4506950378417969,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,261627,-81.5235824584961,-92964000.0,39525188.0,101017551.85330589,1,1,1.64323091506958,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,269546,-81.6793441772461,545226496.0,1199033216.0,1317175988.6255674,1,1,1.4794752597808838,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,277465,-95.0009536743164,327278297088.0,-164405166080.0,366251474234.04803,1,1,1.5347461700439453,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,285384,-80.75164794921875,-1306506.0,-14253903.0,14313654.622822398,1,1,1.558218002319336,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,293303,-88.9404067993164,-81970944.0,59678440.0,101394042.53251143,1,1,1.8531091213226318,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,301222,-74.65020751953125,56032972800.0,6032612864.0,56356778285.95632,1,1,1.7558369636535645,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,309141,-4000074.0,nan,nan,nan,1,0,1.4883489608764648,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,317060,-80.82808685302734,23720158.0,-23702678.0,33533011.196679726,1,1,1.5446767807006836,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,324979,-145.56741333007812,384.3932189941406,-3.6051926612854004,384.4101250263868,1,1,1.5144071578979492,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,332898,-79.81666564941406,-8552853.0,2906512.5,9033222.534193723,1,1,1.5539708137512207,
